alın,alın burun,belirgin,bir,burun,bölgemde,bölgesinde,bölgesinde yağlanma,cildim,cilt,cilt kuruması,duş,duş sonrası,dökülme,fazla,gergin,gözenekler,gün,gün içinde,havada,içinde,kuruluk,kuruması,olması,oluyor,parlama,problem,problem yok,sonra,sonrası,soğuk,soğuk havada,sürekli,yağlanma,yağlanma oluyor,yağlı,yok,yüz,yüz yıkama,yüzümü,yüzümü yıkadıktan,yıkadıktan,yıkadıktan sonra,yıkama,yıkama sonrası,label
0.0,0.0,0.359739775785747,0.359739775785747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359739775785747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3910760415676411,0.3910760415676411,0.3910760415676411,0.3910760415676411,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887977754302867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45985799197680455,0.5242172078201287,0.5242172078201287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40054380123588973,0.0,0.0,0.0,0.0,0.0,0.0,0.4354344301228477,0.4354344301228477,0.0,0.0,0.3734805269377426,0.40054380123588973,0.0,0.0,0.0,0.0,0.40054380123588973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467240529300486,0.0,0.6651339630297961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412491525536857,0.0,0.0,0.0,0.0,0.0,0.0,0.3412491525536857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659768659241612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978564330795441,0.3978564330795441,0.3978564330795441,0.3978564330795441,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178273161344307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735458156093014,0.7124670035755578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.4814537575767113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814537575767113,0.4814537575767113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38040615237125464,0.0,0.0,0.0,0.0,0.3998724761519523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
